directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3639642;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;01;281,104904264296
3639643;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;309,205833860446
3639644;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;302,839292578977
3639644;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;302,839292578977
3639644;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;302,839292578977
3639645;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;223,644737211574
3639645;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;223,644737211574
3639645;1;3;2;2;66; ;2; ; ;1;2; ; ;1; ;01;223,644737211574
3639646;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;01;341,952614768551
3639646;1;2;2;2;66; ;2; ; ;1;2; ; ;1; ;01;341,952614768551
3639646;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;341,952614768551
3639647;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;278,206532524817
3639647;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;278,206532524817
3639648;1;1;2;2;76; ;3;76; ;1;2; ; ;1; ;01;357,40108789222
3639648;1;2;2;2;76; ;3;76; ;1;2; ; ;1; ;01;357,40108789222
3639649;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;309,205833860446
3639650;1;1;2;2;73; ;2; ; ;1;2; ; ;1; ;01;333,838593914605
3639650;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;333,838593914605
3639651;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;266,357371145745
3639651;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;01;266,357371145745
3639651;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;01;266,357371145745
3639651;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;266,357371145745
3639652;1;1;2;2;05; ;2; ; ;1;2; ; ;1; ;01;254,644038547203
3639652;1;2;2;2;66; ;2; ; ;1;2; ; ;1; ;01;254,644038547203
3639653;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;274,94272782974
3639653;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;01;274,94272782974
3639653;1;3;2;2;66; ;2; ; ;1;2; ; ;1; ;01;274,94272782974
3639653;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;01;274,94272782974
