directorio;secuencia_p;orden;p6074;p756;p756s1;p756s3;p755;p755s1;p755s3;p754;p753;p753s1;p753s3;p752;p751;mes;fex_c_2011
3402411;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;02;363,702760626637
3402412;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;320,052514276882
3402413;1;1;2;2;08; ;2; ; ;1;2; ; ;1; ;02;264,1069570695
3402413;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;264,1069570695
3402413;1;3;2;2;13; ;2; ; ;1;2; ; ;1; ;02;264,1069570695
3402413;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;264,1069570695
3402413;1;5;1; ; ; ; ; ; ; ; ; ; ; ; ;02;264,1069570695
3402413;1;6;1; ; ; ; ; ; ; ; ; ; ; ; ;02;264,1069570695
3402413;1;7;1; ; ; ; ; ; ; ; ; ; ; ; ;02;264,1069570695
3402413;1;8;1; ; ; ; ; ; ; ; ; ; ; ; ;02;264,1069570695
3402413;1;9;1; ; ; ; ; ; ; ; ; ; ; ; ;02;264,1069570695
3402413;1;10;1; ; ; ; ; ; ; ; ; ; ; ; ;02;264,1069570695
3402414;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;434,196750540475
3402415;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;389,13752390321
3402415;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;389,13752390321
3402416;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;415,025634880806
3402416;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;415,025634880806
3402416;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;415,025634880806
3402417;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;336,148697332461
3402417;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;02;336,148697332461
3402417;1;3;2;2;13; ;3;13; ;1;3;13; ;1; ;02;336,148697332461
3402417;1;4;2;2;54; ;3;11; ;1;3;11; ;1; ;02;336,148697332461
3402418;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;310,570538180098
3402418;1;2;2;2;05; ;2; ; ;1;2; ; ;1; ;02;310,570538180098
3402418;1;3;2;2;05; ;2; ; ;1;2; ; ;1; ;02;310,570538180098
3402419;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;438,064923224375
3402419;1;2;2;2;54; ;4; ;3; ;2; ; ;1; ;02;438,064923224375
3402420;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;02;356,77860184261
3402421;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;390,217605861524
3402421;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;390,217605861524
3402421;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;02;390,217605861524
3402421;1;4;2;2;54; ;2; ; ;1;2; ; ;1; ;02;390,217605861524
3402421;1;5;2;2;54; ;2; ; ;1;2; ; ;1; ;02;390,217605861524
3402422;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;290,749578316408
3402422;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;290,749578316408
3402422;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;02;290,749578316408
3402422;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;290,749578316408
3402423;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;506,130582800829
3402423;1;2;2;2;47; ;2; ; ;1;2; ; ;1; ;02;506,130582800829
3402423;1;3;2;2;54; ;2; ; ;1;2; ; ;1; ;02;506,130582800829
3402423;1;4;2;2;54; ;1; ; ; ;2; ; ;1; ;02;506,130582800829
3402424;1;1;2;2;68; ;2; ; ;1;2; ; ;1; ;02;374,121422805945
3402424;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;374,121422805945
3402425;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;465,226370725968
3402425;1;2;2;3; ;3;2; ; ;1;2; ; ;1; ;02;465,226370725968
3402425;1;3;2;3; ;3;2; ; ;1;2; ; ;1; ;02;465,226370725968
3402426;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;571,347419743257
3402426;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;571,347419743257
3402426;1;3;1; ; ; ; ; ; ; ; ; ; ; ; ;02;571,347419743257
3402426;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;571,347419743257
3402427;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ;02;429,775551566884
3402427;1;2;1; ; ; ; ; ; ; ; ; ; ; ; ;02;429,775551566884
3402431;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;02;337,858417063087
3402431;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;337,858417063087
3402431;1;3;2;2;54; ;3;54; ;1;3;54; ;1; ;02;337,858417063087
3402431;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ;02;337,858417063087
