Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4343361;1;1;2;2;41; ;3;11; ;1;2; ; ;1; ;06;822,444274182342
4343361;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;822,444274182342
4343361;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;06;822,444274182342
4343362;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1329,87801857211
4343363;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1263,02497641975
4343363;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1263,02497641975
4343363;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;06;1263,02497641975
4343363;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;06;1263,02497641975
4343364;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1272,2657927603
4343364;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1272,2657927603
4343364;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1272,2657927603
4343364;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;06;1272,2657927603
4343366;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1374,66744244188
4343366;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1374,66744244188
4343367;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1071,25151328683
4343367;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1071,25151328683
4343368;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1073,69904162622
4343368;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1073,69904162622
4343369;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;878,826657205256
4343369;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;878,826657205256
4343369;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;878,826657205256
4343370;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1122,03935079177
4343371;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1122,03935079177
4343372;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;06;1192,05475636976
4343372;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1192,05475636976
4343372;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1192,05475636976
4343373;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;06;1407,10952333577
